product_id,product_name,category,actual_value_dollar,discount_percentage,rating,rating_count,user_id,product_link
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",Electronics|WearableTechnology|SmartWatches,74.06,0.58,4.1,38.879,"AEZH7UN4SKV7VKJ3NYH7D7CBHA4A,AEEMDECLMB6ZOYW4MZDRUTMPNDMQ,AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,AEZHGBDTPEAIDEC4HF753JL7NDNQ,AFNGYI4A433E2ZEIJ4PTRXTOFSCQ,AGGWFNVDN6N7RMXJH3DXEDO63ANQ,AEF27BA6AC4XT2HSGW57TG3YS2HA,AF5WOBBT3ODEBTFUCW72L3P57TLQ",https://www.amazon.in/Noise-ColorFit-Bezel-Less-TruView-Display/dp/B094JB13XL/ref=sr_1_365?qid=1672903013&s=computers&sr=1-365
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics|HomeAudio|Speakers|SoundbarSpeakers,154.31,0.6,4.2,4.541,"AGYLPG3HSE4P53V3EB3MKLQ7KLTQ,AFXKSM63UF5OAWWNXC3BB46V2E6Q,AHGZZFMXCGD7QFG2Y44DLYVDGPQA,AHNNXK6R7H6EEBQ2BZE7A4HIFWZA,AGWYUX5PXASNTNHQVVFV6P5QRFRQ,AFAD7OCCGIXRKR3RT4KLNHPJKN7Q,AGYB2YEGULFOWJP6KAAK37LUEPBQ,AGDA7CERL2POC3BWBG3FR6XKGVVQ",https://www.amazon.in/Zebronics-Zeb-JUKEBAR-3900-Multimedia-Supporting/dp/B08CRRQK6Z/ref=sr_1_366?qid=1672903013&s=computers&sr=1-366
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",15.93,0.69,4.2,76.042,"AHQWVH4J5YCLOZJMQJTB3FKA66YA,AGTATACN5LUOY6XTHGLDJV2TV7JQ,AGOD5XRGRJSYCFNFE2Y2IVAVS7AQ,AG4QBUONWQLCCWRCXBA6GKTIPGUQ,AFQVO5Y5V3FU7ISKZOPTHKBH4QEA,AEYJEPMQRPIGOQK7HFIX5BEYON5Q,AGVCOM3JOAPMV52YKVWPCTKFVWUQ,AH6XUPCGCWOG63XDNA4PRPWFX4XA",https://www.amazon.in/Boat-Bassheads-102-Wired-Earphones/dp/B08MTLLSL8/ref=sr_1_367?qid=1672903013&s=computers&sr=1-367
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",Electronics|GeneralPurposeBatteries&BatteryChargers,2.47,0.42,4.3,485.0,"AG6WNF3AQBACEWDTRW6UM2MALT2A,AGDX3YMAIQMEVYPEJAQTYTEIBPDA,AFHPPBAJGDWY57QWBC4P34LOKRHA,AGHH3UBBLW7P7IZPJDMQ7PRDX7SA,AH3DDWCUUZDBPHLX4YVCNSECLPXA,AE7DWY6A2QRWHQTYLRM7QYUNY7FA,AFUV2FBPZYYQYR6VJS2VCVPZTODQ,AGNMIY7234MP6VA5DN2HRBGQZ73A",https://www.amazon.in/Duracell-Chhota-Power-Coins-2016-5/dp/B08Y57TPDM/ref=sr_1_368?qid=1672903013&s=computers&sr=1-368
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",Electronics|Cameras&Photography|SecurityCameras|DomeCameras,74.06,0.25,4.3,44.696,"AFSWMOL6CDK4XP6ZX7IGXHM3GQXQ,AFFY3SQ62GIH6BU7WW6J3VIEOMZA,AHAMEHZNYR3W5ZYHIBBOBDRAAVNA,AENGEPMLQO2XYSN6FEO3FU2XOSBQ,AH6BVEKL7FDXA6ZNWZNSLUZJGPUA,AEEJESI2M64R6WO3LQGYW2J2VYGA,AFH3LWABFWVDV36O4EA7EDMVB7OQ,AFQOC7DOYC5GZ2FT3O6COXZ6VLRA",https://www.amazon.in/Security-Bluetooth-Connection-Low-Light-Detection/dp/B09CYTJV3N/ref=sr_1_369?qid=1672903013&s=computers&sr=1-369
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",Computers&Accessories|Accessories&Peripherals|USBHubs,6.16,0.34,3.7,8.566,"AFTZBO4S2Z7Q6UL72EUKGZRTVB6Q,AHKUVXCYKFWABRPLWPL443YZWRSA,AFRHLDDQVRCWCMDMWG44BGILASLQ,AEYPS7OXOCZW6EHN3CGLBMES2IEQ,AG36G3XPHERLKRDG7XYQ2IWJWPIQ,AHQ6JV4TKZKOSAQ6TQ3IAQW74MMQ,AHCCFBKMNPTBDV2XEM4UTUKRCEPA,AGC2F645OAT43MZ3FMQT5EWJ7RBQ",https://www.amazon.in/Zebronics-100HB-High-Speed-Port/dp/B07GLNJC25/ref=sr_1_370?qid=1672903013&s=computers&sr=1-370
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",30.85,0.74,3.9,13.049,"AFFITBM6PHS2QO3SI23K6T5FZJYQ,AEW7WERXDAVF2JFHMPDWI2R6EWLA,AFVSNKZX2D322R5L245E7JBPXZPQ,AEIBWLUGRBR5PDQLXFISBUHOQI5Q,AE2MN74BM246562VMYFMSEFSTAJQ,AEIZWS5HEDO6KUUX3B2GWNI6LVAA,AHU7LA2O5SHVZMSFQU72YATBSO5A,AEBZ5HFJJPYLJAJL6YPW5B5TNSPQ",https://www.amazon.in/Boult-Audio-Wired-Lightweight-Comfortable/dp/B08FY4FG5X/ref=sr_1_371?qid=1672903013&s=computers&sr=1-371
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,19.74,0.23,4.5,16.68,"AG5AXAJDBTPTEASP2CGYURERHSQQ,AEUQXSX3YSNN5L37W7I243ABWXHQ,AH2OLX25TOPFVMWSSXCIDK2ING3Q,AHSLJYCXIB6MF7XA745OIGQ5VY4Q,AG2XZP6Z52IRYUCU6GLGEUTP5HJA,AHGD2EMY5M3BGX5MUH5DMSV4BNRQ,AGK4RKTLQUZ5OQYSGOAI72QBN6PA,AESFHQDDCGPTVOTQQTTNA3IRSN4Q",https://www.amazon.in/ESR-iPad-Screen-Protector-Scratch-Resistant/dp/B07TMCXRFV/ref=sr_1_372?qid=1672903013&s=computers&sr=1-372
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",36.91,0.53,4.1,97.174,"AFWOX5BA5QS5TCVTNV3EHQXOSCLQ,AGGM4C652EG6WSDEOWBQCR7UXG7Q,AFZ3S6RJS6RVOXVK5OAIT4AX76UA,AFRUXOMHPM4OTISKC4VE3PM45DTQ,AFGX776XSUUA2LIYKLHSXN3PHOXA,AF6XZI4LVIVFP2UTPNVFYGF7JPQQ,AGYX7IY6ZHCU2J6DXRW5SN6LGEVA,AHA3ODJCWS52ZKJYWV2UBFR3AVBA",https://www.amazon.in/Super-Rockerz-400-Bluetooth-Headphones/dp/B01FSYQ2A4/ref=sr_1_373?qid=1672903013&s=computers&sr=1-373
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",3.95,0.15,4.0,3.686,"AE3S2ZAEMH765KUJ57DR6HBZBB3Q,AHSIVUNTJMI5S5AJGFDE5EDQ355Q,AGQUDHVCMBW7DYS2HT5HA3QCZIEA,AFNXZNINQLTHKVRFI37VQAAFFGOA,AGVKQNHNS7PQK63FIB6EVC5GUAMQ,AEHZ4NOZ5SIDQLGODWS4UZ6RVQJA,AGBVAEUPMWYCDQIKNAD2DXEYWXZA,AEOJW7OWUZROZ6Z66ZQU33Y2ZYLQ",https://www.amazon.in/Parker-Vector-Standard-Ball-Black/dp/B00LZPQVMK/ref=sr_1_374?qid=1672903013&s=computers&sr=1-374
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black)","Electronics|Headphones,Earbuds&Accessories|Earpads",12.33,0.9,3.8,594.0,"AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,AEK5ZL5CKQD6YJFWXH2AWMYQ5L3Q,AHTPC5KX6RHKRPKQ3RRUF7ECBUTQ,AGCB4VTTLQMUON2RGBTNCDTTIRVA,AGQ4XHSMAMTMH3AKNOVGTURDJLDQ,AFVZGUHN6ZIFJGIBXSBAFVN23LLA,AFQT3KCDEBTI7PX2J4W7P3CRNQIA,AGPMBJGS7TX4RMXZRT2FILK7ZWLA",https://www.amazon.in/Silicone-Earplugs-Replacement-Earphones-Bluetooth/dp/B08X77LM8C/ref=sr_1_376?qid=1672903013&s=computers&sr=1-376
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",47.84,0.1,3.4,12.185,"AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,AFS5B353QRCCSU47ZJP22D6VGOPA,AE4IOLUZBOKNPMKOWBH4NSBQANGQ,AGW7EVQ7EY3BS4JCCXZ622IVSSSA,AEGALBMIH2REIAM54HH446CXCAFA,AHZ5C4DKZMCI6CTANLO3RVEGSSFQ,AGF752ZU5K45Z2R6A7PZFIVGC7EA,AFTXFBWO4GE62ATLVMHKDCZNRA5A",https://www.amazon.in/Canon-MG2577s-Inkjet-Colour-Printer/dp/B01EJ5MM5M/ref=sr_1_378?qid=1672903013&s=computers&sr=1-378
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",Computers&Accessories|Monitors,235.93,0.47,4.3,2.623,"AGYJWE5KU7LQVHHG3UBK4DGPWP5A,AFAW4JGIBKTJDQE4EHYSG5PTAOOQ,AHJW63Z3OYPN456LWSNIFUY4QHBQ,AHX4QZLN7AZB65JUWMDFEDFMXDNA,AFCJIUIGZNR72BMVUBH6QSOJML4A,AHODCGFP6G5DRC3ZJONS3SKGNYUA,AFBRSDA6IG6CQY4IGPKXUR4ESI4Q,AFHI5YETSSJR7CTVO2PP6ATKWBBQ",https://www.amazon.in/Samsung-inch-Bezel-Flicker-Monitor-LF24T350FHWXXL/dp/B08J82K4GX/ref=sr_1_379?qid=1672903013&s=computers&sr=1-379
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,12.33,0.55,4.3,9.701,"AEWMPPA26KJIWQL2VJLXEGGYGXMA,AGDRZZSAOT7UAMJBMLYPZYDNCJOA,AEHT3UW6AG4BFUEZQY6COIDBOBGQ,AFP4K7GIXSHORXZ227LZN2SROSSQ,AHJ2Q76VFBFNGG73ED2KVXOPNHFQ,AGNIU4W6TXLMBMH7JQ4I5ICZ347A,AHF4WTXSJ7OWJ6EQ2TDQQB4TGRQQ,AG2KUMJ53E7NT2N7NZSOUKNT7CVA",https://www.amazon.in/AirCase-14-Inch-MacBook-Protective-Neoprene/dp/B07Z1Z77ZZ/ref=sr_1_380?qid=1672903013&s=computers&sr=1-380
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers,1.85,0.0,4.3,15.867,"AE5D3EMPETKIA4VU4SZU5UIHXKQA,AFF76KWKCMR6GNPUXKEBO3N5YTZA,AEXM7ZELXVFNAKRTVDJ5RAK42KRQ,AHYHKNM6SBOIEHGTSR3YR4QMEZMQ,AHYDPSGRW6OTHG2H7LYZVV6SHZ4Q,AGQQ5W4LCISBHXT54SYYCIS75C2Q,AGLAQV6LP4AXJCMGURQX3OUNTYJQ,AHTBXGFU2EAF5DIC3PT2MVAN2BFA",https://www.amazon.in/Faber-Castell-Connector-Pen-Set-Assorted/dp/B00DJ5N9VK/ref=sr_1_381?qid=1672903013&s=computers&sr=1-381
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,18.51,0.77,4.2,656.0,"AGH3POHLPXABF3I4ASSGTRXAUPPA,AEHVZHMJQYG456XUPYSWK7PWAJAA,AFBPPGDHU5S2IR5WEPYWGR4ABK4Q,AGEYWCB2JWQR7C3RF2SEK26PTK2A,AGWXGUALH6VESAYTZGWBZBUDTWFA,AHCG74BCEDINDMRYYF2QPYY3OHJQ,AHHGEASO3BOC2ET23MDU64DKQ5OQ,AF7TKY6E2EO7NSSPHFYFGE4FJDOA",https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_382?qid=1672903013&s=computers&sr=1-382
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",Computers&Accessories|NetworkingDevices|Routers,37.02,0.6,4.1,10.725,"AGMYVYGTIGHQQDKROQZHYI67AW2Q,AFPW7SWJI6ESX22SYZCE226UKRLQ,AEKY5CMK5HRNNZXVWGT57CJWHCDA,AHRQ54DIJ3ABHV6LPYMZWEWVBPPQ,AGLQ56XIEU243BB6V45WIIMI7UWQ,AEDW5CCSPBHRUFSD4KHK4EYEINSQ,AFAODJJHXH3RGOQXKG5D6NLOMRPQ,AFQS7C4WBSQEIHHQ5G3I5OWJLHKQ",https://www.amazon.in/Zinq-Technologies-ZQ-6600-Intercom-Set-top/dp/B08FGNPQ9X/ref=sr_1_383?qid=1672903013&s=computers&sr=1-383
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers&Accessories|Accessories&Peripherals|HardDiskBags,11.1,0.56,4.0,3.025,"AGKYLNZN5SOR4LZAYWRHAAJY6JQQ,AF3KBDP4KUQBIEPOHOD4CTE355DQ,AGPNK4G7IXT4KWGPM4P5GZVHJWRA,AFELT2ZWY73WKNOT67ZAGVUCQ3SA,AFZE7KG2W5XOGLTWA2J4CSAHNXWA,AGA6B3KA3UVWW7IMQ2AAH7YC7SBA,AELLMRH2KBMJNAYLWDLGUMSWGBWQ,AGLXXAIFPOSW675BKK5KDZL63KVQ",https://www.amazon.in/SaleOnTM-Portable-Organizer-Earphone-Assorted/dp/B07NTKGW45/ref=sr_1_384?qid=1672903013&s=computers&sr=1-384
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4.31,0.56,4.3,7.064,"AFDCSF36NJYXASQOJCQWFQTN7SDQ,AGHRDOQP7F74DK6KEXSY2NLLKZVQ,AF7HUEJWED3ZUCLTT2MNQDL5BQOA,AH62QNZEYJYC6LNXAJ4BXL6JZZEQ,AFMQH2YLIY5ST5VNIUADLQYIUNAA,AF5TLUDL3JKYZS74QEAMDMPXC3ZQ,AF57UETI4YHWNPSAOF2OVMNVV2JQ,AHNI4LKKPLQLDFCWJZ24SX4BGT7Q",https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_385?qid=1672903014&s=computers&sr=1-385
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,18.4,0.53,4.0,5.736,"AGUTG6MZYET7MPUMPQXFLSNBEVUQ,AFN53ZMEK5W2MWJW6E36M4ECOFDA,AEJNJQFBSHNGTZ2KLO2IRH2CHSRA,AELJOMTIVYFHQKQIHAB6DVLU65AQ,AFWZSY64MPBL2AJQVIINPMPZBS3Q,AGCQVRAHII6LOJZ5HYLKVZTHACTA,AFKXQZUR2GH27ZHONXGHHK7SC26Q,AHZAJIIJDRADTHCXCEM6QEKG5ZUQ",https://www.amazon.in/RPM-Euro-Games-Controller-Wired/dp/B08J4PL1Z3/ref=sr_1_386?qid=1672903014&s=computers&sr=1-386
B07XJWTYM2,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",24.68,0.16,4.1,72.563,"AEHC7ITQUJKLOGQJCAA6Q7V63EVQ,AGCW5OYJJFDRSHITPNJ2NGJO37XQ,AFCDWGFZNA55P5RZVVADKMJX4TMQ,AGNY7JE5TCQDY3MEVOEVAAA4C3XQ,AG72D7R72T2BX46FLNTAPNAVHNJQ,AFOTA6QJ5UKQOBJ5APZRDK3GVOBQ",https://www.amazon.in/realme-RMA108-Realme-Buds-Wireless/dp/B07XJWTYM2/ref=sr_1_387?qid=1672903014&s=computers&sr=1-387
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",18.52,0.76,4.0,1.026,"AGKT6MY3UZFPKSYVU5V7IOKJKMMA,AEMPOEDWHUSVZ4K5B4NSUITJN44A,AHPG3MJMT3RKYFUX36KRB3EDGOBQ,AE5GMXIOYRAI3YQEDFM4W22P6SWQ,AGHSVMFIK3RXOK2SWFPWN5TZCJKQ,AH7JVRRT5TX4TDCA3XS2HEYQIITA,AGNNU6V5L7VGIRYQ5XIJ7H4VONBQ,AHD2UUIFWNHDJHVXLGRMPLBBHSAQ",https://www.amazon.in/TVARA-Colorful-Erasable-Electronic-Educational/dp/B09939XJX8/ref=sr_1_388?qid=1672903014&s=computers&sr=1-388
B09MDCZJXS,"Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Headsets,67.89,0.78,3.8,2.043,"AFFOW7D7WJY5D3E3PV26TYE7Y57Q,AFXOKMMHVI6D4RWQXJFN3YSI57BQ,AH65GLY4VWTON6HQURNVS3MWLTPA,AHPCPMJYJE4OFUAOCX2GJNYIOGGA,AFLVQOCKHNNVELC2E4SX2GF4Z5TA,AHCVGFTJLPI3BGD6EOMDLSJ43UQA,AE5JNSRY4O3FLWR6P24C76QLBZGA,AHX5PSVSNVHS4QNYCDEKIMFDERZA",https://www.amazon.in/Wings-Phantom-Indicator-Bluetooth-Playtime/dp/B09MDCZJXS/ref=sr_1_389?qid=1672903014&s=computers&sr=1-389
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,18.51,0.75,4.2,4.149,"AHWQQLE2M65U3ACAYST5FUV4UPVA,AFYWJTX34TSDYAHOCEDFBOESDBLA,AFTI4PPEOUKIY7E7RZNDGR36GJBA,AGIL2YVZAM2EISWCWKZ62NRHRQTQ,AGOLIHXYWOUK27IL5A3NHNA4U6FQ,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,AGFVR7YLNWBVHZT7ZKUMA3OUNIOQ,AFQLEJZYWVOJCCO5THP43JRGYB3Q",https://www.amazon.in/Robustrion-Anti-Scratch-Samsung-Tab-Lite/dp/B08CTQP51L/ref=sr_1_390?qid=1672903014&s=computers&sr=1-390
B0BG62HMDJ,"Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,9.57,0.36,4.3,74.0,"AECMQ2RLIJLZPBV65R74ZXYWBHDA,AEDKV6ZUXIBYYQJBXOHXB3DZLYWQ,AEHWYKP6AINWLLGVCZXRT3GOBT6A,AF2LJJNMXJZHEEWT4GCNWPSLFPIA,AGJ3VD6VNEKCMGYVVAS3ZFSISKMA,AFVY6A2WBGEYOPAJNAZP6J44H5GA,AERWNTV3FQB42AN6DXOZ24NJGOBQ,AEVHDFJPXL5VW4EUXTOBVXCPZA2A",https://www.amazon.in/Cablet-Portable-External-Enclosure-Tool-Free/dp/B0BG62HMDJ/ref=sr_1_391?qid=1672903014&s=computers&sr=1-391
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",Computers&Accessories|ExternalDevices&DataStorage|ExternalSolidStateDrives,395.06,0.68,4.4,41.398,"AEHCVDRO2RQCQNWQH25CS6227BOA,AESDNVY2THX3KM33O7EBVYFFW22A,AHRITLVMUVOKHOZWEW7EX5LIHVSA,AF5UHHQGO6G4D6AJ4QC3HFU7QRAA,AFZNCL4GFSQONZC3T2E6CWDOOJ3A,AGQ33QFV6YITBYDD7Q5UZB3KPVYQ,AG726ROK2TXYFZYOHF56OXEQEVMA,AEOF6N7C4GZTUUR3VXU577V4K2XQ",https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08GTYFC37/ref=sr_1_392?qid=1672903014&s=computers&sr=1-392
B08SBH499M,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers,16.05,0.5,4.1,5.195,"AELPAFD33LDSPRU4SBYCF5JOSYZA,AE7CCDFNM42PHTVFFJ5JF3AFRZJQ,AFBWDDA2YE4P72CA6RHL43B3F4WQ,AEIE7R5GFFELVNO5KDRXGRS3TPKA,AEI4GFTOVHF2SESNRVUOE4N2NDNQ,AFQWXBVRW5AF53GDQLBGWN4NWXFQ,AFKIFIYLWXVSKFCEUBX4ID3T5QHQ,AF644KLEQSZZJOCIVE5XK42WW73A",https://www.amazon.in/ZEBRONICS-Zeb-Warrior-Speaker-Laptops-Desktop/dp/B08SBH499M/ref=sr_1_394?qid=1672903014&s=computers&sr=1-394
B08FYB5HHK,"TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design",Computers&Accessories|NetworkingDevices|NetworkAdapters|PowerLANAdapters,24.68,0.4,4.5,22.42,"AHQC27SWWMUOTO3W7NGIG7KPX2AQ,AH3ZNJWSAOEWIBD3NFLGHZZOOMIQ,AFAFMRV4L35642NQMP3WELYPQ6ZQ,AG6GKJFYOVO2OJCRV73FBUIBAJLQ,AEWU6OTDLIVY6F2UAY2UYYQSGOPQ,AFOPBEQ5YUOBWJ7TBDFITQFZSN3Q,AETRLRK4QNNUXN3RRQ7BWMBAFXCA,AFXO2ER7GFIH4WDPPZX6LRZX3X7Q",https://www.amazon.in/TP-Link-UE300C-Ethernet-Ultrabook-Chromebook/dp/B08FYB5HHK/ref=sr_1_395?qid=1672903014&s=computers&sr=1-395
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,12.33,0.86,4.0,1.313,"AF42EMTPEJAL4LNEPPX77TN77UHA,AHBMZRY43T2GTYDVNFMUVASIBTPA,AECCRE6ZTCPFGPVWDNY3IYYHCMOQ,AHOURK4XKLPPC4VHEDJ25NP64NPQ,AFC5K7RQQYKFB5PV47KAX2CHVIIQ,AHEVOBT5PFXMIS5A7GAXRG52XARQ,AHNOMOD65QU6QKFP3AMH5QPGQO6A,AGN2VH6RTYG5CM3YVH34VGYJFO4A",https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_396?qid=1672903014&s=computers&sr=1-396
B0B5GJRTHB,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",24.68,0.56,4.2,2.284,"AGMD2UVAWOKO3W37KGZWAPI3ZB6A,AG7BC5ADBMW6EMTNHSDXNEZACGSA,AEN2I6AIAPGVXROMHAQ4NMUTOP5Q,AGZ626GSSJDOAEJZAPBMENWXFR4Q,AGDJLGA6BF6G4XFQ3ZWBHW7QZFHA,AEC7RE5DTPOP3U3VWADY32HLOKMQ,AESZAGS5TOO5QII4XYFLKFAWSZIQ,AGC5YGA5PCE6NZE2KKTR5KY3E3PQ",https://www.amazon.in/Moonwalk-Wireless-Titanium-Experience-Charging/dp/B0B5GJRTHB/ref=sr_1_397?qid=1672903014&s=computers&sr=1-397
B09GBBJV72,"HP 330 Wireless Black Keyboard and Mouse Set with Numeric Keypad, 2.4GHz Wireless Connection and 1600 DPI, USB Receiver, LED Indicators , Black(2V9E6AA)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",27.15,0.36,3.9,427.0,"AETHN2CGVNPVX5Y6SAWO6IO7QOEA,AHWRHOUQWASZTLTB4CLOJIDZYPBA,AGQS7A3QE6JORKCGQ3K2J3Q7NOMQ,AE3IMYWXCNVEMIF3ELZZDGDXWKRA,AHSRJIWSBOMVKM6IWI4M64I3V4AA,AHQYDF33TO55QZY3STKUBB2WL3ZQ,AFP4IFI6O7PUAZ3A3KONELUOBGOA,AEFZZLVLJSICGSP4WDGTZFSDF2BQ",https://www.amazon.in/HP-330-Wireless-Keyboard-Mouse/dp/B09GBBJV72/ref=sr_1_398?qid=1672903014&s=computers&sr=1-398
